id,questionresponse_id,match_id
73572,434693,77915
10662,386630,66447
10664,390406,69968
10665,390406,74057
10666,390406,73563
53898,414951,73951
10668,377098,69536
27582,398663,69881
17055,394192,77139
10671,377098,69485
10672,388673,66447
38180,409576,78083
27583,398663,64028
10675,390548,66006
10676,390548,65982
10677,390548,64759
10678,390548,65420
38495,387072,72827
10680,389243,76563
10681,390923,75876
99586,455492,74514
10683,378512,68125
54426,399847,79716
10685,388811,74077
10686,388811,76812
17246,393448,74194
10688,388811,72282
54427,399847,79781
10690,389339,70850
10691,390636,78303
10692,390636,78715
54428,399847,78305
10694,390636,77090
10695,389377,68516
10696,389377,70847
38772,409792,73185
10698,385249,76812
17247,393448,75019
74285,439952,71620
54429,399847,78700
10702,387098,74227
38773,409792,71787
10704,390892,76562
74286,439952,74240
74287,439952,71296
135494,449323,79793
10708,386154,65767
10709,386154,65874
39259,386681,73712
10711,388295,71114
10712,388295,73376
10713,388295,76787
27861,387540,66103
10715,390251,75934
10716,390251,78005
17249,393448,75994
135495,449323,81166
17420,389154,75120
135496,449323,77153
135497,449323,68645
10722,390955,78482
39455,403059,76666
10724,390955,75510
10725,383538,74881
10726,383538,71114
10727,383538,73376
10728,383538,76787
136404,482172,82335
10730,388757,72768
10732,388757,76219
27862,387540,69346
10734,390874,75934
10735,390874,78005
17782,381060,67774
10738,388822,73003
56633,424301,83143
17784,381060,66355
17785,381060,66187
28117,395742,71701
17931,393895,72803
10746,387193,77478
39642,410245,80123
17933,393895,76632
28118,395742,68430
10751,389935,70237
28119,395742,69360
10755,390964,69555
10756,390964,68400
10757,390964,68023
10758,390964,67641
10760,390381,74817
10761,390381,72162
10762,390381,74474
17934,393895,72414
10764,389113,76158
10765,389113,72929
57817,420468,82254
18059,391450,76284
18060,391450,73264
18061,391450,75438
18184,388050,67534
18399,386073,70950
18401,386073,73133
10766,389113,73554
10767,389113,76875
25571,387335,77791
10769,390146,74817
10770,390146,72162
10771,390146,74474
25893,395985,73886
10773,390167,74817
10774,390167,72162
10775,390167,74474
10776,385550,76898
10777,385550,72927
35939,402358,79430
10779,385550,77542
35940,402358,78301
10781,390151,72307
25894,395985,77927
35941,402358,79390
132381,477849,84444
10785,389925,73525
99587,455492,74329
99588,455492,78319
36321,396757,79429
10789,384889,72930
133461,492397,83984
26440,399333,72215
10794,382728,73376
10795,389900,73525
16637,390228,78695
72056,434853,73452
99589,455492,78791
10799,389057,72930
10801,389057,76873
37109,384409,70027
10803,391032,76158
10804,391032,72929
37110,384409,66819
10806,391032,76875
10807,388346,76886
26762,384084,66730
26763,384084,67153
16639,390228,76298
10811,388368,70770
26764,384084,68721
10813,384052,73594
136405,487421,90184
10815,384052,73478
16640,390228,77122
37111,384409,66761
10818,389489,75785
16841,390512,74331
100528,461880,86176
10821,390187,73594
10822,390187,70770
10823,390187,73478
16843,390512,70419
17056,366448,70083
26765,384084,69620
27045,370929,67150
17057,366448,68317
10830,390178,73131
74909,386068,79870
27309,391777,70920
74910,386068,73132
27585,397324,72278
37112,384409,68122
75459,438289,78021
17059,366448,67692
10838,385954,73131
136407,487421,90619
27863,373075,68169
27864,373075,66099
75460,438289,77395
27866,373075,67577
28120,395742,66908
17250,388875,78631
28336,395130,71750
28337,395130,70769
53900,415982,76489
28339,395130,77655
53901,415982,73935
28540,395713,72801
28702,401762,74205
10853,389261,73505
136408,487421,84724
17251,388875,72432
10856,389261,72157
53902,415982,73951
28856,389227,77589
28999,389701,73853
29167,388011,71605
37837,402934,73352
53903,415982,69371
17421,386915,71769
29169,388011,71293
29287,385399,78751
137302,468800,86460
17422,386915,73753
10868,385990,73131
29454,402841,76898
37839,402934,76125
29456,402841,77542
10872,390173,73131
29457,402841,72927
54431,424262,73800
138105,485812,91222
10876,385964,73131
75461,438289,71170
29533,402813,67272
54898,421837,82672
10880,386006,73131
54899,421837,74686
55365,422297,82360
10883,389275,77236
55366,422297,65048
17614,381606,71785
138795,491548,88344
55367,422297,81308
29584,398724,75351
38774,391596,76270
76014,440936,76498
10891,390993,77625
17786,388881,70347
76015,440936,71351
29673,391407,69143
10895,390467,68436
10896,390467,68782
10897,390467,66857
29674,391407,64451
29675,391407,67740
10901,391061,73505
10902,391061,77418
29700,402981,74958
10904,391061,72157
10905,385356,73823
10906,385356,74311
102163,461868,86302
17788,388881,69862
17789,388881,66192
17935,386464,76270
10915,389307,71991
10916,389307,73702
10917,390439,78885
10919,390439,78635
10920,390439,73824
10922,390477,75380
10923,390477,72125
10924,390477,77263
17936,386464,76301
10926,390897,71642
17937,386464,71448
10930,388334,70989
10931,388334,74890
10932,388334,76695
10934,385048,71389
10935,385048,71712
10938,386014,71389
10939,386014,71712
10940,386014,71600
17938,386464,78064
10946,387300,74418
10950,384846,71288
10951,383294,76594
10952,383294,75124
18062,389609,70805
18063,389609,70306
18064,389609,70994
18065,389609,70748
18280,382696,75640
18281,382696,75001
18597,389103,76956
18673,385820,72229
18675,385820,71639
18730,382837,76573
18731,382837,71427
18732,382837,75605
18733,382837,76591
18808,392202,75828
18810,392202,73062
18811,392202,75625
18842,395133,72402
10953,383294,76715
98545,462418,82720
10955,383595,76594
10956,383595,75124
10957,383595,76715
98546,462418,81202
25572,394295,78303
10960,390499,77625
72057,429634,75949
25573,394295,78715
25574,394295,78775
52883,411896,74958
25575,394295,77090
98547,462418,71910
10967,389825,78955
10968,389825,78984
16844,392677,74728
10970,389825,73494
10971,385411,71271
72061,429634,78255
72063,429634,74137
52886,411896,74939
10975,391060,77078
72820,417205,75708
72821,417205,75300
10978,388762,73446
72822,417205,73398
26166,397612,78405
53904,403679,74993
10982,390043,73446
10983,390043,74454
10985,389809,78246
10986,389809,73446
10987,389809,74454
10988,389809,78266
72823,417205,76051
10990,390711,76466
26444,399838,71777
26766,400131,66730
26767,400131,67153
26768,400131,68721
170210,527864,95406
16847,392677,73072
10997,390035,72887
10998,390035,78269
10999,390035,77463
11000,383767,74043
17060,372346,70896
73574,409665,72913
17061,372346,67926
11004,385622,70920
11005,389547,77168
36714,404476,76282
11007,389547,71555
11008,389547,75840
11009,388306,74041
11010,388306,71123
11011,388306,74517
11012,388306,72059
11013,383196,77168
17063,372346,69333
11015,383196,71555
11016,383196,75840
11017,382592,72222
98548,462418,79909
11019,382592,72756
11020,382592,74038
17425,386921,71769
11022,386753,76363
17426,386921,73753
11024,386753,72004
26769,400131,69620
11027,391127,72887
99590,411248,74477
27049,398487,70571
36715,404476,72664
11032,388867,71169
170213,527864,95160
27051,398487,76475
55368,422297,81043
11036,386392,78269
17616,366631,69290
133463,492457,82651
27310,380901,69456
55802,425226,81333
11041,389808,77768
11042,389808,77654
55803,425226,81217
73575,409665,73071
73576,409665,73155
73577,409665,77787
27312,380901,64014
37474,409149,71232
11049,388958,77768
11050,388958,77654
27313,380901,69912
11052,383711,77510
11053,384825,75363
11054,384825,74149
11055,384825,72945
11056,384825,76763
11057,365405,66782
11058,365405,66719
11059,365405,64984
133464,492457,68481
11061,385939,68318
37475,409149,67457
27589,391808,77290
11064,385939,65883
11065,377735,68318
133465,492457,80160
11067,369046,66782
11068,369046,66719
11070,369046,64924
11071,389445,79367
17790,382953,65872
102166,461868,84133
11074,385971,76695
11075,381151,68061
11076,382087,68282
11077,382087,70335
11078,382087,68061
11079,382087,68443
56635,425130,83145
11081,391198,67178
37841,383419,71331
11083,391198,67353
37842,383419,77344
17793,382953,69644
27592,391808,79036
27867,382770,77378
18066,382712,73267
56636,425130,82986
27868,382770,72892
11092,370691,65506
11093,370691,65230
18186,395017,66914
74291,433958,82457
27869,382770,73458
11097,391206,65176
11098,391206,64937
11099,391206,64899
27870,382770,75192
74292,433958,81146
11102,374748,70479
38187,391846,73425
102865,454480,85730
11105,374748,69270
11106,391216,63898
11107,391216,64334
172894,530934,97342
57281,423358,75898
18187,395017,68774
28340,391717,75466
57282,423358,73002
57283,423358,72919
11114,388300,74048
11115,388300,77691
57284,423358,69966
57557,414008,81146
172895,530934,94992
11119,389968,75705
11120,389968,73355
11121,389968,76030
28341,391717,68756
11123,369947,64650
11124,369947,64821
11125,369947,64777
11126,369947,65495
75463,437655,78021
104475,459971,83300
104477,459971,79186
104478,459971,78444
105018,459732,87696
11135,385171,66960
11138,382445,73380
28704,382774,75619
18678,389838,72599
28857,395133,77319
28858,395133,70801
29001,401564,74120
29003,401564,71462
72058,436389,80600
11144,385400,71462
36324,396790,79034
11146,385313,74120
11147,385313,71352
11148,385313,71462
11149,385047,74878
11150,385047,74120
11151,385047,71352
11152,385047,71462
25577,361384,65264
11154,384342,74120
11155,384342,71352
11156,384342,71462
25578,361384,63799
25579,361384,65447
72060,436389,77820
52299,416879,82341
11161,382601,72939
16203,393312,73034
25900,382517,74343
52300,416879,81857
11165,384841,73381
72062,436389,76257
11167,384841,77733
16643,387300,78100
11169,385711,73381
11170,385711,77948
11171,385711,77733
11172,383153,71965
11173,383153,72588
11174,383153,71068
26167,391718,77254
16848,368877,66709
11177,388317,76765
52301,416879,82626
52887,411857,73270
72064,436389,72582
11181,388505,76846
37114,397992,66863
26170,391718,75872
37115,397992,66855
52888,411857,71540
26446,396115,72215
37117,397992,68105
16849,368877,68838
37477,390719,78468
72824,431425,75796
52889,411857,78063
11192,384938,74343
11193,383307,71965
11194,383307,72588
37479,390719,76453
52890,411857,75833
26771,398668,77166
16850,368877,66883
53431,412566,80631
37844,385607,76865
16851,368877,69011
26772,398668,75822
11203,390287,72574
26773,398668,76286
27052,387888,72369
11206,390287,71159
53432,412566,80914
11208,388488,76846
132383,476925,90300
53434,412566,79369
72826,431425,75619
53905,411141,75000
11213,385746,74289
98550,460414,81384
38498,403335,70950
54433,424346,81291
11217,391138,66478
11218,391138,66950
11219,391138,68669
17065,377618,67686
11221,388290,76757
11222,388290,71630
38500,403335,73133
38775,391596,71917
27596,401131,74460
132384,476925,89283
54434,424346,80225
38776,391596,78064
17429,386929,71769
38777,391596,71448
54435,424346,80399
28122,396788,75207
28123,396788,69747
11234,391144,72222
54903,416972,68503
11236,391144,72756
11237,391144,74289
11238,381093,67108
54904,416972,79612
11240,381093,69069
98551,460414,75525
132385,476925,88917
73579,387316,77858
39260,408934,78069
132386,476925,87287
11246,387454,72939
17430,386929,73753
28344,386791,78955
74293,439986,84003
39262,408934,71319
74294,439986,81681
39263,408934,75338
74295,439986,81920
11254,384762,72291
11255,384762,71675
11256,384000,68135
11257,384000,66481
39460,409907,70950
28347,386791,73494
11260,389608,73981
39461,409907,76652
11262,389608,70874
11263,389608,72168
74296,439986,80930
11265,381829,66927
39462,409907,73133
11267,381829,68876
39644,410245,71237
39645,410245,80020
28543,393306,73867
11272,390749,78001
11273,390749,77139
17794,392086,75563
11276,387805,74032
11277,387642,64513
39792,404073,66873
39793,404073,67754
11280,387642,65207
74915,432218,81713
11282,387668,66643
11283,387668,66987
39794,404073,64439
11285,391301,67055
11286,391301,65913
11287,391301,66990
11288,391301,66667
28706,386051,71301
11290,387672,67375
39931,392722,75120
40024,405722,68747
11295,391145,78462
11296,391145,74522
11298,391145,79008
11299,390669,78462
11300,390669,74522
11302,390669,79008
28862,393998,66266
11304,379446,67016
29004,396688,74104
40119,410997,73542
40120,410997,69370
11308,387657,65905
40223,404515,76983
11312,387660,65905
11314,387420,66478
11315,387420,66950
11316,387420,68669
11317,387420,70095
29005,396688,76782
11320,365809,69591
11322,365809,70074
29006,396688,72091
11327,382096,69591
11328,382096,67559
17797,392086,74793
17940,391422,72753
18067,358348,64594
18069,358348,64654
18070,358348,64620
18190,388529,66273
18283,394681,71811
18284,394681,73744
18285,394681,71281
29173,402533,71365
29288,398146,77671
29290,398146,77450
11329,382096,70074
35945,405116,75997
35946,405116,78110
98553,462427,83023
11333,380173,68874
11334,380173,67146
11335,380173,68540
25902,394705,69262
52303,415729,82341
35947,405116,76801
25903,394705,69356
11340,391386,74301
35948,405116,76889
11342,391413,79246
132387,487834,85330
11344,391413,79344
25904,394705,70489
36325,393422,79034
36718,384984,77402
98554,462427,82819
52305,415729,82626
16445,387481,71611
16446,387481,71142
36719,384984,71502
16448,387481,73792
16644,390113,78695
36720,384984,75551
11356,387075,77819
11357,387075,77708
11358,391167,76743
11359,391167,77510
72828,427195,65970
52892,422039,73418
72829,427195,70059
16646,390113,76298
16647,390113,77122
11365,365069,68545
37118,376906,66863
11367,391294,68224
72830,427195,69646
11369,391294,68862
52894,422039,75973
98555,462427,83850
53435,409749,76528
11373,388372,71638
26174,396204,78405
11375,388800,76666
72831,427195,66673
99591,461794,71615
16852,394177,78695
99592,461794,71284
99593,461794,72291
11381,380557,68862
53436,409749,73725
99594,461794,71675
132388,487834,88414
11385,388626,72300
132389,487834,87356
11387,375228,68862
132390,487834,87396
75464,437655,77395
133466,480365,91478
16854,394177,76298
11392,383562,76666
53907,414048,76279
38191,406884,72839
16855,394177,77122
133467,480365,89497
11397,382678,77812
26450,399000,67529
75465,437655,71170
75466,437655,77069
11401,390645,76401
11402,390645,77812
26774,368933,67022
133468,480365,90089
101370,462626,86441
11406,388123,78134
11407,388123,76120
38192,406884,77782
11409,388123,73145
134512,440876,84340
26775,368933,68658
38501,401944,78472
26776,368933,68544
11415,387504,75836
11416,387504,66257
26777,368933,69626
11418,387504,76590
38502,401944,78136
38503,401944,75469
38504,401944,76455
17067,394176,67540
11423,389558,73610
17068,394176,78001
17069,394176,77139
27055,400403,73271
38778,400023,71770
11428,388351,66120
11429,388351,67120
11430,388351,66662
11431,389426,67150
17256,387090,78876
11433,389426,66394
11434,389426,68654
11435,385059,77341
54437,396522,74427
11437,391120,75154
54438,396522,72914
11439,391120,71625
76487,417297,82636
11442,391460,75347
11443,391460,74392
11444,391460,76568
17258,387090,73706
11446,382714,75366
11447,382714,74262
11448,388185,76382
11449,388185,72224
11450,388185,74052
11451,388185,74061
17259,387090,72112
101372,462626,86277
27599,384846,72102
11455,385484,76650
11456,385484,77034
102167,445608,78085
27876,371578,64013
11459,387017,77516
11460,387017,76105
55806,380466,68723
102168,445608,73630
17435,384113,75103
11464,391449,75836
11465,391449,73265
11466,391449,76590
11467,391449,66257
27877,371578,69152
17436,384113,71472
17622,386046,65749
102169,445608,77464
102170,445608,74443
76908,440065,79124
56224,425560,68287
56225,425560,69505
11477,388297,78469
11478,388297,73233
17624,386046,65703
28348,373036,69040
17625,386046,66337
17798,382972,69386
28349,373036,66910
39264,408875,68129
11485,388532,73619
11488,388532,75752
77329,438340,75051
28350,373036,70293
17800,382972,66360
39265,408875,70904
11494,382911,73207
11495,385679,77095
11496,385679,77756
77331,438340,74979
17801,382972,66185
104480,465469,74404
39267,408875,71488
11504,388866,72598
39795,407454,76405
11508,382775,77034
18071,367879,66602
11511,384690,75619
39798,407454,75251
18072,367879,66018
18191,392383,67534
40026,410742,76174
18409,390178,70781
18599,384185,73417
